"Path","SizeKB","Extension"
"textures\infantry n ulfsark bronze.ddt","5.4",".ddt"
"textures\infantry n ulfsark cape bronze.ddt","1.4",".ddt"
"textures\infantry n ulfsark cape copper.ddt","1.4",".ddt"
"textures\infantry n ulfsark cape iron.ddt","1.4",".ddt"
"textures\infantry n ulfsark cape standard.ddt","1.4",".ddt"
"textures\infantry n ulfsark copper.ddt","5.4",".ddt"
"textures\infantry n ulfsark corpse bodya.ddt","1.4",".ddt"
"textures\infantry n ulfsark corpse skeletona.ddt","1.4",".ddt"
"textures\infantry n ulfsark head bronze.ddt","2.7",".ddt"
"textures\infantry n ulfsark head copper.ddt","2.7",".ddt"
"textures\infantry n ulfsark head iron.ddt","2.7",".ddt"
"textures\infantry n ulfsark head scout.ddt","2.7",".ddt"
"textures\infantry n ulfsark head standard.ddt","2.7",".ddt"
"textures\infantry n ulfsark iron.ddt","5.4",".ddt"
"textures\infantry n ulfsark map.ddt","5.4",".ddt"
"textures\infantry n ulfsark scout.ddt","5.4",".ddt"
"textures\infantry n ulfsark standard.ddt","5.4",".ddt"
"textures\infantry x 2 sword fighter corpse bodya.ddt","1.4",".ddt"
"textures\infantry x 2 sword fighter corpse skeletona.ddt","1.4",".ddt"
"textures\infantry x 2 sword fighter hero.ddt","5.4",".ddt"
"textures\infantry x 2 sword fighter iron.ddt","5.4",".ddt"
"textures\infantry x maceman bronze.ddt","5.4",".ddt"
"textures\infantry x maceman copper.ddt","5.4",".ddt"
"textures\infantry x maceman corpse bodya.ddt","1.4",".ddt"
"textures\infantry x maceman corpse skeletona.ddt","1.4",".ddt"
"textures\infantry x maceman hero.ddt","5.4",".ddt"
"textures\infantry x maceman iron.ddt","5.4",".ddt"
"textures\infantry x maceman standard.ddt","5.4",".ddt"
"textures\infantry x swordsman bronze.ddt","5.4",".ddt"
"textures\infantry x swordsman copper.ddt","5.4",".ddt"
"textures\infantry x swordsman hero.ddt","5.4",".ddt"
"textures\infantry x swordsman iron.ddt","5.4",".ddt"
"textures\infantry x swordsman standard.ddt","5.4",".ddt"
"textures\infantry x swordsmen corpse bodya.ddt","1.4",".ddt"
"textures\infantry x swordsmen corpse skeletona.ddt","1.4",".ddt"
"textures\infantry x trident soldier cape iron.ddt","2.7",".ddt"
"textures\infantry x trident soldier corpse bodya.ddt","1.4",".ddt"
"textures\infantry x trident soldier corpse skeletona.ddt","1.4",".ddt"
"textures\infantry x trident soldier head hero.ddt","1.4",".ddt"
"textures\infantry x trident soldier head iron.ddt","1.4",".ddt"
"textures\infantry x trident soldier hero.ddt","5.4",".ddt"
"textures\infantry x trident soldier iron.ddt","5.4",".ddt"
"textures\infantry x trident soldier shield hero.ddt","2.7",".ddt"
"textures\infantry x trident soldier shield iron.ddt","2.7",".ddt"
"textures\infantry x trident soldier trident iron.ddt","0.7",".ddt"
"textures\jceblend.ddt","10.8",".ddt"
"textures\jceblendcircle.ddt","1.4",".ddt"
"textures\jceblendcircle2.ddt","1.4",".ddt"
"textures\jceblendcircle3.ddt","1.4",".ddt"
"textures\jceblendcorner.ddt","1.4",".ddt"
"textures\jceblendcorner2.ddt","1.4",".ddt"
"textures\jceblendedge.ddt","1.4",".ddt"
"textures\jceblendedge2.ddt","1.4",".ddt"
"textures\jceblendedge3.ddt","1.4",".ddt"
"textures\jceblendedge4.ddt","1.4",".ddt"
"textures\jceblendedge5.ddt","1.4",".ddt"
"textures\jceblendedgecorner.ddt","1.4",".ddt"
"textures\jceblendedgetwocorners.ddt","1.4",".ddt"
"textures\jceblendfourcorners.ddt","1.4",".ddt"
"textures\jceblendlshape.ddt","1.4",".ddt"
"textures\jceblendlshape2.ddt","1.4",".ddt"
"textures\jceblendlshapecorner.ddt","1.4",".ddt"
"textures\jceblendthreecorners.ddt","1.4",".ddt"
"textures\jceblendtwocorners.ddt","1.4",".ddt"
"textures\jceblendtwoedges.ddt","1.4",".ddt"
"textures\jceblendtwooppositecorners.ddt","1.4",".ddt"
"textures\jceblendushape.ddt","1.4",".ddt"
"textures\jcedirt.ddt","85.4",".ddt"
"textures\kronos wonder map1.ddt","85.4",".ddt"
"textures\kronos wonder map2.ddt","85.4",".ddt"
"textures\ladder.ddt","21.4",".ddt"
"textures\lava crack.ddt","85.4",".ddt"
"textures\lava.ddt","85.4",".ddt"
"textures\light.ddt","5.4",".ddt"
"textures\lightning.ddt","1.4",".ddt"
"textures\lionheadmap.ddt","42.7",".ddt"
"textures\loading_background.ddt","10.8",".ddt"
"textures\loading_filler.ddt","10.8",".ddt"
"textures\low infantry g normal head bronze.ddt","0.7",".ddt"
"textures\low infantry g normal head copper.ddt","0.7",".ddt"
"textures\low infantry g normal head iron.ddt","0.7",".ddt"
"textures\low infantry g normal head standard.ddt","0.7",".ddt"
"textures\lp cavalry x.ddt","21.4",".ddt"
"textures\lp cine x krios.ddt","21.4",".ddt"
"textures\lp cine x kriosred.ddt","21.4",".ddt"
"textures\lp e cavalry.ddt","21.4",".ddt"
"textures\lp e chariot archer.ddt","21.4",".ddt"
"textures\lp e infantry.ddt","10.7",".ddt"
"textures\lp e mercenaries.ddt","10.7",".ddt"
"textures\lp e villager.ddt","5.4",".ddt"
"textures\lp g cataphract horse iron.ddt","21.4",".ddt"
"textures\lp g cavalry.ddt","21.4",".ddt"
"textures\lp g crossbowman.ddt","2.7",".ddt"
"textures\lp g hetairoi horse iron.ddt","21.4",".ddt"
"textures\lp g hetairoi.ddt","10.7",".ddt"
"textures\lp g infantry.ddt","10.7",".ddt"
"textures\lp g militia.ddt","2.7",".ddt"
"textures\lp g myrmidon.ddt","2.7",".ddt"
"textures\lp g villager.ddt","5.4",".ddt"
"textures\lp infantry archery x.ddt","10.7",".ddt"
"textures\lp mu x argus map.ddt","21.4",".ddt"
"textures\lp mu x stymphalian bird map.ddt","21.4",".ddt"
"textures\lp n cavalry.ddt","21.4",".ddt"
"textures\lp n dwarf.ddt","5.4",".ddt"
"textures\lp n infantry.ddt","10.7",".ddt"
"textures\lp n ragnorok.ddt","5.4",".ddt"
"textures\lp n villager.ddt","5.4",".ddt"
"textures\lp villager trade x.ddt","10.7",".ddt"
"textures\medusa stone.ddt","21.4",".ddt"
"textures\menuicon.ddt","0.7",".ddt"
"textures\meteor_shadow.ddt","5.4",".ddt"
"textures\military icon 32x32.ddt","1.4",".ddt"
"textures\minicamp_arrow1.ddt","24.7",".ddt"
"textures\minicamp_arrow2.ddt","14.3",".ddt"
"textures\minicamp_arrow3a.ddt","6.6",".ddt"
"textures\minicamp_arrow3b.ddt","7",".ddt"
"textures\minicamp_BattleBoar.ddt","7.9",".ddt"
"textures\minicamp_Brokk.ddt","7.4",".ddt"
"textures\minicamp_Cave.ddt","14.4",".ddt"
"textures\minicamp_Eitri.ddt","6.8",".ddt"
"textures\minimap_border.ddt","21.4",".ddt"
"textures\minimap_border_c.ddt","4.6",".ddt"
"textures\minimap_border_e.ddt","21.4",".ddt"
"textures\minimap_border_g.ddt","21.4",".ddt"
"textures\minimap_border_n.ddt","21.4",".ddt"
"textures\minimap_border_x.ddt","21.4",".ddt"
"textures\mining_shadow.ddt","5.4",".ddt"
"textures\mini_lightning.ddt","0.1",".ddt"
"textures\minotaur ring.ddt","0.4",".ddt"
"textures\mu x argus map.ddt","85.4",".ddt"
"textures\mu x atlantean flying medic corpse bodya.ddt","1.4",".ddt"
"textures\mu x atlantean flying medic corpse skeletona.ddt","1.4",".ddt"
"textures\mu x atlantean flying medic map.ddt","21.4",".ddt"
"textures\mu x atlantean hundred giant corpse bodya.ddt","5.4",".ddt"
"textures\mu x atlantean hundred giant corpse skeletona.ddt","5.4",".ddt"
"textures\mu x atlantean hundred giant map.ddt","21.4",".ddt"
"textures\mu x atlantean lampedes corpse bodya.ddt","0.7",".ddt"
"textures\mu x atlantean lampedes corpse skeletona.ddt","0.7",".ddt"
"textures\mu x atlantean lampedes map.ddt","21.4",".ddt"
"textures\mu x atlantean manowar map.ddt","21.4",".ddt"
"textures\mu x atlantean satyr corpse bodya.ddt","1.4",".ddt"
"textures\mu x atlantean satyr corpse skeletona.ddt","1.4",".ddt"
"textures\mu x atlantean satyr head map.ddt","5.4",".ddt"
"textures\mu x atlantean satyr map.ddt","21.4",".ddt"
"textures\mu x automation corpse bodya.ddt","1.4",".ddt"
"textures\mu x automation corpse skeletona.ddt","1.4",".ddt"
"textures\mu x automation map.ddt","5.4",".ddt"
"textures\mu x behemoth corpse bodya.ddt","2.7",".ddt"
"textures\mu x behemoth corpse skeletona.ddt","2.7",".ddt"
"textures\mu x behemoth map.ddt","85.4",".ddt"
"textures\mu x dryad hair.ddt","2.7",".ddt"
"textures\mu x dryad.ddt","21.4",".ddt"
"textures\mu x nereid rider map.ddt","21.4",".ddt"
"textures\mu x nereid shark map.ddt","10.7",".ddt"
"textures\mu x oracle.ddt","5.4",".ddt"
"textures\mu x promethean map.ddt","5.4",".ddt"
"textures\mu x servant of oceanus map.ddt","21.4",".ddt"
"textures\mu x stymphalian bird map.ddt","85.4",".ddt"
"textures\mu x stymphatian bird projectile.ddt","0.7",".ddt"
"textures\n titan gate ice.ddt","21.4",".ddt"
"textures\naval c all.ddt","85.4",".ddt"
"textures\naval e all.ddt","85.4",".ddt"
"textures\naval e pirate ship.ddt","85.4",".ddt"
"textures\naval g all wrecked.ddt","85.4",".ddt"
"textures\naval g all.ddt","85.4",".ddt"
"textures\naval g giant turtle.ddt","85.4",".ddt"
"textures\naval g war trireme oar splash map.ddt","10.7",".ddt"
"textures\naval n all.ddt","85.4",".ddt"
"textures\naval n kraken map.ddt","85.4",".ddt"
"textures\naval n kraken upgrade.ddt","10.7",".ddt"
"textures\naval n kraken.ddt","10.7",".ddt"
"textures\naval n utility map.ddt","85.4",".ddt"
"textures\naval x all.ddt","85.4",".ddt"
"textures\nightskybox_bk.ddt","85.4",".ddt"
"textures\nightskybox_dn.ddt","85.4",".ddt"
"textures\nightskybox_fr.ddt","85.4",".ddt"
"textures\nightskybox_lf.ddt","85.4",".ddt"
"textures\nightskybox_rt.ddt","85.4",".ddt"
"textures\nightskybox_up.ddt","85.4",".ddt"
"textures\noise.ddt","42.7",".ddt"
"textures\normal animal wolf map.ddt","5.4",".ddt"
"textures\norseheromap.ddt","85.4",".ddt"
"textures\norseheromap256.ddt","85.4",".ddt"
"textures\oranos wonder map.ddt","85.4",".ddt"
"textures\oranos wonder map1.ddt","85.4",".ddt"
"textures\oranos wonder map3.ddt","21.4",".ddt"
"textures\oring1.ddt","5.4",".ddt"
"textures\palaceshadow.ddt","5.4",".ddt"
"textures\palmshadow.ddt","0.4",".ddt"
"textures\palmshadow_blue.ddt","0.4",".ddt"
"textures\pickhead.ddt","0.2",".ddt"
"textures\pineshadow.ddt","1.4",".ddt"
"textures\pinetreeshadow.ddt","5.4",".ddt"
"textures\pinetreeshadow2.ddt","5.4",".ddt"
"textures\plasmafield.ddt","21.4",".ddt"
"textures\platform map.ddt","5.4",".ddt"
"textures\player color texture.ddt","0.1",".ddt"
"textures\projectile a ballista arrow iron.ddt","1.4",".ddt"
"textures\projectile a ballista arrow.ddt","1.4",".ddt"
"textures\projectile a siege rock map.ddt","5.4",".ddt"
"textures\quiverfletching.ddt","1.4",".ddt"
"textures\recognizer-tile.ddt","21.4",".ddt"
"textures\red.ddt","1.4",".ddt"
"textures\redround.ddt","5.4",".ddt"
"textures\relic icon 16x16.ddt","0.4",".ddt"
"textures\resizecursor.ddt","0.4",".ddt"
"textures\ruin01.ddt","85.4",".ddt"
"textures\scale_both cursor.ddt","1.4",".ddt"
"textures\scale_horiz cursor.ddt","1.4",".ddt"
"textures\scale_vert cursor.ddt","1.4",".ddt"
"textures\scenario a dwarven building a shadow.ddt","5.4",".ddt"
"textures\scenario a dwarven building b shadow.ddt","5.4",".ddt"
"textures\scenario a dwarven building c shadow.ddt","5.4",".ddt"
"textures\scenario a dwarven forge belt.ddt","1.4",".ddt"
"textures\scenario a dwarven forge shared a.ddt","85.4",".ddt"
"textures\scenario a dwarven forge shared b.ddt","85.4",".ddt"
"textures\scenario a gate ram decal.ddt","10.7",".ddt"
"textures\scenario a gate ram shadow.ddt","10.7",".ddt"
"textures\scenario a gate ram wall.ddt","10.7",".ddt"
"textures\scenario a gate ram.ddt","85.4",".ddt"
"textures\scenario a gate ram100.ddt","85.4",".ddt"
"textures\scenario a gate ram20.ddt","85.4",".ddt"
"textures\scenario a gate ram40.ddt","85.4",".ddt"
"textures\scenario a gate ram60.ddt","85.4",".ddt"
"textures\scenario a gate ram80.ddt","85.4",".ddt"
"textures\scenario a pit attachments.ddt","42.7",".ddt"
"textures\scenario a pit cliff.ddt","85.4",".ddt"
"textures\scenario a pit edge.ddt","10.7",".ddt"
"textures\scenario a pit tile cracky edge.ddt","2.8",".ddt"
"textures\scenario a pit.ddt","85.4",".ddt"
"textures\scenario a tartarus door cliff.ddt","85.4",".ddt"
"textures\scenario a tartarus door cracked a.ddt","85.4",".ddt"
"textures\scenario a tartarus door cracked b.ddt","85.4",".ddt"
"textures\scenario a tartarus door.ddt","85.4",".ddt"
"textures\scenario b amanra map.ddt","5.4",".ddt"
"textures\scenario b amanra swordshield map.ddt","21.4",".ddt"
"textures\scenario c danzhu head.ddt","1.4",".ddt"
"textures\scenario c danzhu.ddt","21.4",".ddt"
"textures\scenario c gargarensis map.ddt","21.4",".ddt"
"textures\scenario c jiaolong head.ddt","5.4",".ddt"
"textures\scenario c jiaolong.ddt","85.4",".ddt"
"textures\scenario c kamos blade.ddt","0.7",".ddt"
"textures\scenario c kamos corpse bodya.ddt","1.4",".ddt"
"textures\scenario c kamos corpse skeletona.ddt","1.4",".ddt"
"textures\scenario c kamos.ddt","21.4",".ddt"
"textures\scenario c kamos2.ddt","21.4",".ddt"
"textures\scenario c shun head.ddt","1.4",".ddt"
"textures\scenario c shun.ddt","21.4",".ddt"
"textures\scenario c zhi head.ddt","5.4",".ddt"
"textures\scenario c zhi.ddt","21.4",".ddt"
"textures\scenario e great box camel.ddt","85.4",".ddt"
"textures\scenario e great box cart.ddt","21.4",".ddt"
"textures\scenario e great box map.ddt","85.4",".ddt"
"textures\scenario e great box.ddt","85.4",".ddt"
"textures\scenario e guardian.ddt","21.4",".ddt"
"textures\scenario e jail gates.ddt","42.7",".ddt"
"textures\scenario e kemsyt.ddt","21.4",".ddt"
"textures\scenario e osiris.ddt","85.4",".ddt"
"textures\scenario e setna map.ddt","5.4",".ddt"
"textures\scenario e setna staff map.ddt","0.4",".ddt"
"textures\scenario e sword bearers corpse bodya.ddt","2.7",".ddt"
"textures\scenario e sword bearers corpse skeletona.ddt","2.7",".ddt"
"textures\scenario g arkantos god map.ddt","21.4",".ddt"
"textures\scenario g arkantos head.ddt","1.4",".ddt"
"textures\scenario g arkantos man map.ddt","21.4",".ddt"
"textures\scenario g arkantos man mapblue.ddt","21.4",".ddt"
"textures\scenario g arkantos map.ddt","21.4",".ddt"
"textures\scenario g chiron map.ddt","5.4",".ddt"
"textures\scenario g circe corpse bodya.ddt","1.4",".ddt"
"textures\scenario g circe corpse skeletona.ddt","1.4",".ddt"
"textures\scenario g circe head.ddt","1.4",".ddt"
"textures\scenario g circe.ddt","5.4",".ddt"
"textures\scenario g excavation terrain.ddt","85.4",".ddt"
"textures\scenario g kastor corpse bodya.ddt","1.4",".ddt"
"textures\scenario g kastor corpse skeletona.ddt","1.4",".ddt"
"textures\scenario g kastor map.ddt","5.4",".ddt"
"textures\scenario g odysseus corpse bodya.ddt","1.4",".ddt"
"textures\scenario g odysseus corpse skeletona.ddt","1.4",".ddt"
"textures\scenario g odysseus map.ddt","5.4",".ddt"
"textures\scenario g old man map.ddt","5.4",".ddt"
"textures\scenario g skult map.ddt","5.4",".ddt"
"textures\scenario n brokk head.ddt","1.4",".ddt"
"textures\scenario n brokk standard.ddt","5.4",".ddt"
"textures\scenario n dwarven mine cliff a.ddt","42.7",".ddt"
"textures\scenario n dwarven mine cliff b.ddt","42.7",".ddt"
"textures\scenario n dwarven mine inside.ddt","42.7",".ddt"
"textures\scenario n dwarven mine opening.ddt","85.4",".ddt"
"textures\scenario n dwarven mine outside.ddt","42.7",".ddt"
"textures\scenario n eitri head.ddt","1.4",".ddt"
"textures\scenario n eitri standard.ddt","5.4",".ddt"
"textures\scenario n flag bearer corpse bodya.ddt","1.4",".ddt"
"textures\scenario n flag bearer corpse skeletona.ddt","1.4",".ddt"
"textures\scenario n folstag flag.ddt","2.7",".ddt"
"textures\scenario n hammerdwarves shadow.ddt","2.7",".ddt"
"textures\scenario n pirate ship.ddt","85.4",".ddt"
"textures\scenario n reginleif map.ddt","5.4",".ddt"
"textures\scenario n reginleif weapons map.ddt","5.4",".ddt"
"textures\scenario n thors hammer cart.ddt","10.7",".ddt"
"textures\scenario n thors hammer.ddt","21.4",".ddt"
"textures\scenario old man head map.ddt","1.4",".ddt"
"textures\scenario skult head map.ddt","1.4",".ddt"
"textures\scenario t troy gate dead.ddt","21.4",".ddt"
"textures\scenario t troy gate deadb.ddt","21.4",".ddt"
"textures\scenario t troy gate.ddt","21.4",".ddt"
"textures\scenario t troy wall long dead.ddt","85.4",".ddt"
"textures\scenario t troy wall long deadb.ddt","85.4",".ddt"
"textures\scenario t troy wall long.ddt","85.4",".ddt"
"textures\scenario tamarisk tree icon 64.ddt","5.4",".ddt"
"textures\scenario theocrat head.ddt","1.4",".ddt"
"textures\scenario theocrat staff.ddt","0.4",".ddt"
"textures\scenario theocrat.ddt","5.4",".ddt"
"textures\scenario u chronos hand.ddt","85.4",".ddt"
"textures\scenario u ferryman map.ddt","5.4",".ddt"
"textures\scenario u shade.ddt","5.4",".ddt"
"textures\scenario x amanra map.ddt","5.4",".ddt"
"textures\scenario x amanra swordshield map.ddt","21.4",".ddt"
"textures\screen shot boat wake.ddt","2.7",".ddt"
"textures\settlement icon 32x32.ddt","1.4",".ddt"
"textures\settlment icon 32x32.ddt","1.4",".ddt"
"textures\sfx a acid flame a.ddt","5.4",".ddt"
"textures\sfx a acid flame b.ddt","5.4",".ddt"
"textures\sfx a acid flame c.ddt","5.4",".ddt"
"textures\sfx a acid flame d.ddt","5.4",".ddt"
"textures\sfx a acid flame e.ddt","5.4",".ddt"
"textures\sfx a acid flame f.ddt","5.4",".ddt"
"textures\sfx a armor human.ddt","21.4",".ddt"
"textures\sfx a avalanche snow debris.ddt","5.4",".ddt"
"textures\sfx a avalanche snow moving.ddt","85.4",".ddt"
"textures\sfx a avalanche snow.ddt","85.4",".ddt"
"textures\sfx a blood a.ddt","5.4",".ddt"
"textures\sfx a blood b.ddt","5.4",".ddt"
"textures\sfx a blood c.ddt","5.4",".ddt"
"textures\sfx a blood flow.ddt","5.4",".ddt"
"textures\sfx a boat bubbles.ddt","5.4",".ddt"
"textures\sfx a boat ripple small.ddt","2.7",".ddt"
"textures\sfx a boat wake cinematic.ddt","42.7",".ddt"
"textures\sfx a boat wake large.ddt","10.7",".ddt"
"textures\sfx a boat wake small.ddt","2.7",".ddt"
"textures\sfx a building dust.ddt","5.4",".ddt"
"textures\sfx a burning pitch.ddt","0.7",".ddt"
"textures\sfx a carnivora water.ddt","21.4",".ddt"
"textures\sfx a carnivora.ddt","21.4",".ddt"
"textures\sfx a deconstruct 2.ddt","1.4",".ddt"
"textures\sfx a deconstruct.ddt","1.4",".ddt"
"textures\sfx a dust.ddt","21.4",".ddt"
"textures\sfx a earthqauke cracka.ddt","5.4",".ddt"
"textures\sfx a earthqauke crackb.ddt","5.4",".ddt"
"textures\sfx a enrage light.ddt","1.4",".ddt"
"textures\sfx a fire animated.ddt","21.4",".ddt"
"textures\sfx a fire ball orange.ddt","5.4",".ddt"
"textures\sfx a fire ball.ddt","5.4",".ddt"
"textures\sfx a fire cast map.ddt","21.4",".ddt"
"textures\sfx a fire flame a.ddt","5.4",".ddt"
"textures\sfx a fire flame b.ddt","5.4",".ddt"
"textures\sfx a fire flame c.ddt","5.4",".ddt"
"textures\sfx a fire flame d.ddt","5.4",".ddt"
