"Filename","Category","MaterialFile","Texture","ColorTransform","PixelXForm"
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g marketage3_death_2.mtrl.xml","Building G WallsAge3","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage0_0.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage0_1.mtrl.xml","Building G Age0","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage0_death_0.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage0_death_1.mtrl.xml","Building G Age0","4",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage1_0.mtrl.xml","Building G SettlementAge1","0",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage1_1.mtrl.xml","Building G SettlementAge1","4",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage1_death_0.mtrl.xml","Building G SettlementAge1","0",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage1_death_1.mtrl.xml","Building G SettlementAge1","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage2_0.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage2_1.mtrl.xml","Building G SettlementAge2","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage2_death_0.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage2_death_1.mtrl.xml","Building G SettlementAge2","4",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage3_0.mtrl.xml","Building G SettlementAge3","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage3_1.mtrl.xml","Building G SettlementAge3","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage3_2.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage3_death_0.mtrl.xml","Building G SettlementAge3","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage3_death_1.mtrl.xml","Building G SettlementAge3","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g mining campage3_death_2.mtrl.xml","Building G SettlementAge2","0",""
"building g wonder.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g poisiden wonder con2_3.mtrl.xml","Building G Wonder","0",""
"building g wonder.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g poisiden wonder con2_4.mtrl.xml","Building G Wonder","4",""
"building g wonder.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g poisiden wonder con3_0.mtrl.xml","Building G Wonder","0",""
"building g wonder.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g poisiden wonder con3_1.mtrl.xml","Building G Wonder","4",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement01_1.mtrl.xml","Building G SettlementAge1","0",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement01_2.mtrl.xml","Building G SettlementAge1","4",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement01_death_0.mtrl.xml","Building G SettlementAge1","0",""
"building g settlementage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement01_death_1.mtrl.xml","Building G SettlementAge1","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02fortified_1.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02fortified_2.mtrl.xml","Building G SettlementAge2","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02fortified_death_0.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02fortified_death_1.mtrl.xml","Building G SettlementAge2","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02_1.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02_2.mtrl.xml","Building G SettlementAge2","4",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02_death_0.mtrl.xml","Building G SettlementAge2","0",""
"building g settlementage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement02_death_1.mtrl.xml","Building G SettlementAge2","4",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement03_1.mtrl.xml","Building G SettlementAge3","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement03_3.mtrl.xml","Building G SettlementAge3","4",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement03_death_0.mtrl.xml","Building G SettlementAge3","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement03_death_2.mtrl.xml","Building G SettlementAge3","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement0_1.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement0_2.mtrl.xml","Building G Age0","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement0_death_0.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlement0_death_1.mtrl.xml","Building G Age0","4",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_1.mtrl.xml","Building G SettlementAge3","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_2.mtrl.xml","Building G SettlementAge3","4",""
"building g fortress.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_3.mtrl.xml","Building G Fortress","0",""
"building g fortressroof.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_4.mtrl.xml","Building G FortressRoof","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_death_0.mtrl.xml","Building G SettlementAge3","0",""
"building g settlementage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_death_1.mtrl.xml","Building G SettlementAge3","4",""
"building g fortress.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_death_2.mtrl.xml","Building G Fortress","0",""
"building g fortressroof.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g settlementfortified_death_3.mtrl.xml","Building G FortressRoof","0",""
"building g shrine.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g shrine_0.mtrl.xml","Building G Shrine","0",""
"building g shrine.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g shrine_1.mtrl.xml","Building G Shrine","4",""
"building g shrine.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g shrine_death_0.mtrl.xml","Building G Shrine","0",""
"building g shrine.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g shrine_death_1.mtrl.xml","Building G Shrine","4",""
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stable age3_2.mtrl.xml","Building G WallsAge3","0",""
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stable age3_3.mtrl.xml","Building G WallsAge3","4",""
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stable age3_death_1.mtrl.xml","Building G WallsAge3","0",""
"building g wallsage3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stable age3_death_2.mtrl.xml","Building G WallsAge3","4",""
"building g wallsage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage1_1.mtrl.xml","Building G WallsAge1","4",""
"building g roofage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage1_2.mtrl.xml","Building G RoofAge1","0",""
"building g wallsage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage1_death_0.mtrl.xml","Building G WallsAge1","4",""
"building g roofage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage1_death_1.mtrl.xml","Building G RoofAge1","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage2_2.mtrl.xml","Building G WallsAge2","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage2_3.mtrl.xml","Building G WallsAge2","4",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage2_death_1.mtrl.xml","Building G WallsAge2","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g stableage2_death_2.mtrl.xml","Building G WallsAge2","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage0_0.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage0_1.mtrl.xml","Building G Age0","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage0_death_0.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage0_death_1.mtrl.xml","Building G Age0","4",""
"building g roofage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage1_0.mtrl.xml","Building G RoofAge1","0",""
"building g wallsage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage1_1.mtrl.xml","Building G WallsAge1","0",""
"building g roofage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage1_2.mtrl.xml","Building G RoofAge1","4",""
"building g roofage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage1_death_0.mtrl.xml","Building G RoofAge1","0",""
"building g wallsage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage1_death_1.mtrl.xml","Building G WallsAge1","0",""
"building g roofage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage1_death_2.mtrl.xml","Building G RoofAge1","4",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage2_1.mtrl.xml","Building G WallsAge2","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage2_2.mtrl.xml","Building G WallsAge2","4",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage2_death_1.mtrl.xml","Building G WallsAge2","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage2_death_2.mtrl.xml","Building G WallsAge2","4",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage3_1.mtrl.xml","Building G WallsAge2","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage3_2.mtrl.xml","Building G WallsAge2","4",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage3_death_1.mtrl.xml","Building G WallsAge2","0",""
"building g wallsage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g storehouseage3_death_2.mtrl.xml","Building G WallsAge2","4",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_0.mtrl.xml","Building G TempleAge1","0",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_1.mtrl.xml","Building G TempleAge1","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_2.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_3.mtrl.xml","Building G Age0","4",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_death_0.mtrl.xml","Building G TempleAge1","0",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_death_1.mtrl.xml","Building G TempleAge1","4",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_death_2.mtrl.xml","Building G Age0","0",""
"building g age0.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage0_death_3.mtrl.xml","Building G Age0","4",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage1_0.mtrl.xml","Building G TempleAge1","0",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage1_1.mtrl.xml","Building G TempleAge1","4",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage1_death_0.mtrl.xml","Building G TempleAge1","0",""
"building g templeage1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage1_death_1.mtrl.xml","Building G TempleAge1","4",""
"building g templeage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage2_0.mtrl.xml","Building G TempleAge2","0",""
"building g templeage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage2_1.mtrl.xml","Building G TempleAge2","4",""
"building g templeage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage2_death_0.mtrl.xml","Building G TempleAge2","0",""
"building g templeage2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage2_death_1.mtrl.xml","Building G TempleAge2","4",""
"building g temple.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage3_0.mtrl.xml","Building G Temple","0",""
"building g temple.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage3_2.mtrl.xml","Building G Temple","4",""
"building g temple.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage3_death_0.mtrl.xml","Building G Temple","0",""
"building g temple.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building g templeage3_death_2.mtrl.xml","Building G Temple","4",""
