RelativePath,Source,Destination,Width,Height,TgaImageType,BitsPerPixel,DecodedPixels,RGBA_SHA256,PNG_RGBA_SHA256,Status,Error
textures\fog03.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fog03.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fog03.png,64,64,2,32,4096,a3da85e9cd3d900ac1f0a0298b956999526b192fffa2a5ca15aaf5142d38f3d8,a3da85e9cd3d900ac1f0a0298b956999526b192fffa2a5ca15aaf5142d38f3d8,PASS,
textures\fog04.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fog04.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fog04.png,128,128,2,32,16384,5dbe5a851de5d946f90a294d85b00ae3e8015fb8111d5444b8ce0d2fdf014ebd,5dbe5a851de5d946f90a294d85b00ae3e8015fb8111d5444b8ce0d2fdf014ebd,PASS,
textures\fog05.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fog05.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fog05.png,64,64,2,32,4096,4e1935bab01b16b1c3158a9284ad53ece14bfbb8f65b74494d0b2942819e9ab6,4e1935bab01b16b1c3158a9284ad53ece14bfbb8f65b74494d0b2942819e9ab6,PASS,
textures\fog06.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fog06.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fog06.png,64,64,2,32,4096,d581dc0c93d6f4d38d59440fe94c38f18012a6bdba35ad5645e1fe0c890f041a,d581dc0c93d6f4d38d59440fe94c38f18012a6bdba35ad5645e1fe0c890f041a,PASS,
textures\fog07.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fog07.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fog07.png,128,128,2,32,16384,a472f12670c1cb0bee3d0ce13da095bf990a638d4a61697d1ed4361cb361e280,a472f12670c1cb0bee3d0ce13da095bf990a638d4a61697d1ed4361cb361e280,PASS,
textures\fog08.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fog08.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fog08.png,128,128,2,32,16384,9e041625b752ec0a5348e50ae82dc099a7774270ebc6bbd47776516747d5934d,9e041625b752ec0a5348e50ae82dc099a7774270ebc6bbd47776516747d5934d,PASS,
textures\fogcircle.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogcircle.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogcircle.png,16,16,2,32,256,1af3be4ec7b677fd1aabaa7dbc0d40c6568538c30ec7f5fd6d6e01c0c55f9409,1af3be4ec7b677fd1aabaa7dbc0d40c6568538c30ec7f5fd6d6e01c0c55f9409,PASS,
textures\fogedgecorner.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogedgecorner.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogedgecorner.png,16,16,2,32,256,0a09f3ea9460fb730f6784722701d6f651128dbbbac27019c672a4ac74def319,0a09f3ea9460fb730f6784722701d6f651128dbbbac27019c672a4ac74def319,PASS,
textures\fogedgecorner4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogedgecorner4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogedgecorner4.png,4,4,2,32,16,06011a8823977fc09a1d5db48eec9be36c06c24c52d4c8e5be79211645b01728,06011a8823977fc09a1d5db48eec9be36c06c24c52d4c8e5be79211645b01728,PASS,
textures\fogedgecorner8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogedgecorner8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogedgecorner8.png,8,8,2,32,64,dba7a0a7268540ea74d1e39a5ffda84259d707ef97fd582fcb57c6098879a2e1,dba7a0a7268540ea74d1e39a5ffda84259d707ef97fd582fcb57c6098879a2e1,PASS,
textures\fogedgetwocorners.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogedgetwocorners.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogedgetwocorners.png,16,16,2,32,256,dec99f680809bf5461a34e8efeb30cb71a4f90082fc0042d5c6a3fec3a26a4c6,dec99f680809bf5461a34e8efeb30cb71a4f90082fc0042d5c6a3fec3a26a4c6,PASS,
textures\fogedgetwocorners4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogedgetwocorners4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogedgetwocorners4.png,4,4,2,32,16,00aaeac22935c32102ee909593948f8d456c7f383c761ba3e1796f73aa18892f,00aaeac22935c32102ee909593948f8d456c7f383c761ba3e1796f73aa18892f,PASS,
textures\fogedgetwocorners8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogedgetwocorners8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogedgetwocorners8.png,8,8,2,32,64,9b0541b6feeaf607773189e11c09979b14c10aa1b137629ffe1fa3d74e6a425f,9b0541b6feeaf607773189e11c09979b14c10aa1b137629ffe1fa3d74e6a425f,PASS,
textures\fogfourcorners.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogfourcorners.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogfourcorners.png,16,16,2,32,256,fdc8c87980cc65add30247d7db5ab6d54eb5ffa4dc21b335d5c71e914f09d60d,fdc8c87980cc65add30247d7db5ab6d54eb5ffa4dc21b335d5c71e914f09d60d,PASS,
textures\fogfourcorners4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogfourcorners4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogfourcorners4.png,4,4,2,32,16,251c04261009bca9f9fe97f56a11ba8ddc6eb6e9bca4ad1e07e02577bb1c488f,251c04261009bca9f9fe97f56a11ba8ddc6eb6e9bca4ad1e07e02577bb1c488f,PASS,
textures\fogfourcorners8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogfourcorners8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogfourcorners8.png,8,8,2,32,64,1802c8317442200510c0662dc9fab9665044b2012685a0006c1e512f2ce98f56,1802c8317442200510c0662dc9fab9665044b2012685a0006c1e512f2ce98f56,PASS,
textures\foglshape.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\foglshape.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\foglshape.png,16,16,2,32,256,76cde1468c3cddbce2e1bc0b5b2021f5bd7f40547b877289072797e5a65ea15d,76cde1468c3cddbce2e1bc0b5b2021f5bd7f40547b877289072797e5a65ea15d,PASS,
textures\foglshape4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\foglshape4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\foglshape4.png,4,4,2,32,16,c73a6f4ee90b807441ea688efc2b463333345da948f1b695f678fd82830daa43,c73a6f4ee90b807441ea688efc2b463333345da948f1b695f678fd82830daa43,PASS,
textures\foglshape8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\foglshape8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\foglshape8.png,8,8,2,32,64,b143bdc66d942613657ae52975817e7bd3aed5bca73b1568aca4b09898255a5b,b143bdc66d942613657ae52975817e7bd3aed5bca73b1568aca4b09898255a5b,PASS,
textures\foglshapecorner.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\foglshapecorner.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\foglshapecorner.png,16,16,2,32,256,79a7687607fe7727dad05cd43708bf6e552df019460d8d39bcd2a2c597377412,79a7687607fe7727dad05cd43708bf6e552df019460d8d39bcd2a2c597377412,PASS,
textures\foglshapecorner4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\foglshapecorner4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\foglshapecorner4.png,4,4,2,32,16,2dcf17a188af6af1e3e70c7c7553645a7ed8f3db95e105289997ef4415c45559,2dcf17a188af6af1e3e70c7c7553645a7ed8f3db95e105289997ef4415c45559,PASS,
textures\foglshapecorner8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\foglshapecorner8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\foglshapecorner8.png,8,8,2,32,64,ce7fc708efe6f4b75a0d33ae62e43360c4b21e85682788c19850cab40da524e8,ce7fc708efe6f4b75a0d33ae62e43360c4b21e85682788c19850cab40da524e8,PASS,
textures\fogonecorner.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogonecorner.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogonecorner.png,16,16,2,32,256,c86c3f694f49bcb4e28b9da5394664b56c5c0776e8e3e807d98eb8bf8df0fe20,c86c3f694f49bcb4e28b9da5394664b56c5c0776e8e3e807d98eb8bf8df0fe20,PASS,
textures\fogonecorner4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogonecorner4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogonecorner4.png,4,4,2,32,16,ca26891e84de9c3cdd9c739046c47f00cf0fabc651a33401c64636194fded03e,ca26891e84de9c3cdd9c739046c47f00cf0fabc651a33401c64636194fded03e,PASS,
textures\fogonecorner8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogonecorner8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogonecorner8.png,8,8,2,32,64,74fbe097f0e6bdab20fb61ad5db38d3f63efc48d25202734f46d2033f02f7e3d,74fbe097f0e6bdab20fb61ad5db38d3f63efc48d25202734f46d2033f02f7e3d,PASS,
textures\fogoneedge.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogoneedge.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogoneedge.png,16,16,2,32,256,4041776e407477e21e342bf66d813fb81a309ef02a6fb6d3a39044135f006e02,4041776e407477e21e342bf66d813fb81a309ef02a6fb6d3a39044135f006e02,PASS,
textures\fogoneedge4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogoneedge4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogoneedge4.png,4,4,2,32,16,6b3d4cdea4da005127ed4437a7bf666729944a4735aefd3b05de896027698896,6b3d4cdea4da005127ed4437a7bf666729944a4735aefd3b05de896027698896,PASS,
textures\fogoneedge8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogoneedge8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogoneedge8.png,8,8,2,32,64,1a7593ab439c36307cb48381dc0d3db958c135b8f7cb4954972aef307c21f624,1a7593ab439c36307cb48381dc0d3db958c135b8f7cb4954972aef307c21f624,PASS,
textures\fogthreecorners.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogthreecorners.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogthreecorners.png,16,16,2,32,256,d2e24cf1915b22172e9cf3540b21b51223742df8d0e64ab23e5d694cdad72d63,d2e24cf1915b22172e9cf3540b21b51223742df8d0e64ab23e5d694cdad72d63,PASS,
textures\fogthreecorners4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogthreecorners4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogthreecorners4.png,4,4,2,32,16,f75164dc6cb9a9b138e27d1e42941d9a8d43cd43394a9944f4702d52371ce01b,f75164dc6cb9a9b138e27d1e42941d9a8d43cd43394a9944f4702d52371ce01b,PASS,
textures\fogthreecorners8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogthreecorners8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogthreecorners8.png,8,8,2,32,64,18f4eaa3f5116447f7f4fa60998a61330f4afea57530e2fcb5b80e16d6d8081f,18f4eaa3f5116447f7f4fa60998a61330f4afea57530e2fcb5b80e16d6d8081f,PASS,
textures\fogtwocorners.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwocorners.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwocorners.png,16,16,2,32,256,9c6947e48a209c7a3ce0784742d732a852ff52b121bec37802ec8eb676a57b9c,9c6947e48a209c7a3ce0784742d732a852ff52b121bec37802ec8eb676a57b9c,PASS,
textures\fogtwocorners4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwocorners4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwocorners4.png,4,4,2,32,16,ef64ed1b231fe5af3adf90b76fc7d7f8707a117d0de1d6ecb25b751aeb3ec72b,ef64ed1b231fe5af3adf90b76fc7d7f8707a117d0de1d6ecb25b751aeb3ec72b,PASS,
textures\fogtwocorners8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwocorners8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwocorners8.png,8,8,2,32,64,07bbfded3854c7857e0efb30037352c925aa9c0717e4b412f87e38eef2127562,07bbfded3854c7857e0efb30037352c925aa9c0717e4b412f87e38eef2127562,PASS,
textures\fogtwoedges.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwoedges.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwoedges.png,16,16,2,32,256,5718c5cd6fd197a856a554c175e2936de9090c36d6df160647b84e82dfbbc5c2,5718c5cd6fd197a856a554c175e2936de9090c36d6df160647b84e82dfbbc5c2,PASS,
textures\fogtwoedges4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwoedges4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwoedges4.png,4,4,2,32,16,e9203d46294da9116afabce5b6f0cee3e2ae0dbaa2cd59fda8a2ec8b0edab58e,e9203d46294da9116afabce5b6f0cee3e2ae0dbaa2cd59fda8a2ec8b0edab58e,PASS,
textures\fogtwoedges8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwoedges8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwoedges8.png,8,8,2,32,64,0898d335e66bb09c618a4723194225e3bbdeca0ebb08620dd10752d41c15e49e,0898d335e66bb09c618a4723194225e3bbdeca0ebb08620dd10752d41c15e49e,PASS,
textures\fogtwooppositecorners.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwooppositecorners.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwooppositecorners.png,16,16,2,32,256,aa5c08a733c036b93089c76b7a334790d08f79da41dd2e80574582a537ee0e21,aa5c08a733c036b93089c76b7a334790d08f79da41dd2e80574582a537ee0e21,PASS,
textures\fogtwooppositecorners4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwooppositecorners4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwooppositecorners4.png,4,4,2,32,16,4ab8f3d42b408fa2ad9f18e27beeb91b3adbd27cf807198af76281758b3e2bc2,4ab8f3d42b408fa2ad9f18e27beeb91b3adbd27cf807198af76281758b3e2bc2,PASS,
textures\fogtwooppositecorners8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogtwooppositecorners8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogtwooppositecorners8.png,8,8,2,32,64,484025e5c7591d12289116de36f8253a8f4d073a8fd77ad162855bb315c5b9ba,484025e5c7591d12289116de36f8253a8f4d073a8fd77ad162855bb315c5b9ba,PASS,
textures\fogushape.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogushape.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogushape.png,16,16,2,32,256,4d54f3a6cdc0b3f8dad0f42e179cd665dccf35dbedaefc54914cce08f22c8e5c,4d54f3a6cdc0b3f8dad0f42e179cd665dccf35dbedaefc54914cce08f22c8e5c,PASS,
textures\fogushape4.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogushape4.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogushape4.png,4,4,2,32,16,47165431e42d6902e5c5540398b23132622e27f0bdedb6d0ecbb966609376aa1,47165431e42d6902e5c5540398b23132622e27f0bdedb6d0ecbb966609376aa1,PASS,
textures\fogushape8.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\fogushape8.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\fogushape8.png,8,8,2,32,64,4a5aad2cf1812a6f3f3dd5fc512cbf08de7e984a51974aa2cd3fe1b421863185,4a5aad2cf1812a6f3f3dd5fc512cbf08de7e984a51974aa2cd3fe1b421863185,PASS,
textures\forkboy map.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\forkboy map.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\forkboy map.png,128,128,2,32,16384,a3014bb5ce92a56d1bc4a3715fe8b8c8747c91b60b8a3328e4c6d5aa4b30f23f,a3014bb5ce92a56d1bc4a3715fe8b8c8747c91b60b8a3328e4c6d5aa4b30f23f,PASS,
textures\g hypaspist highmodelmap.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\g hypaspist highmodelmap.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\g hypaspist highmodelmap.png,256,256,2,32,65536,625173fad911bac8093ff7099aa6643c3da49894c80c843ed7bb90e01b42625b,625173fad911bac8093ff7099aa6643c3da49894c80c843ed7bb90e01b42625b,PASS,
textures\g hypaspist map 256.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\g hypaspist map 256.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\g hypaspist map 256.png,256,256,2,32,65536,0381285404bbf313cab0f5cc258ce66d20c635c49477f45e4a95ad26a85faecb,0381285404bbf313cab0f5cc258ce66d20c635c49477f45e4a95ad26a85faecb,PASS,
textures\gaia pool ground.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaia pool ground.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaia pool ground.png,256,256,2,32,65536,6b20e5f7dff72a792339fea3cba859de4d88dda0b214631f4c9718f97f4d018a,6b20e5f7dff72a792339fea3cba859de4d88dda0b214631f4c9718f97f4d018a,PASS,
textures\gaia wonder map1.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaia wonder map1.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaia wonder map1.png,256,256,2,32,65536,1d47ac1f700b1d636cc931acbb2bfd958b05af91411aebbb89bd2ea429c1afbb,1d47ac1f700b1d636cc931acbb2bfd958b05af91411aebbb89bd2ea429c1afbb,PASS,
textures\gaia wonder map2.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaia wonder map2.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaia wonder map2.png,256,256,2,32,65536,678418e9b8126e801907b0df9f83d63b3ba506983e456e1b664de0afdfdb64a9,678418e9b8126e801907b0df9f83d63b3ba506983e456e1b664de0afdfdb64a9,PASS,
textures\gaia wonder statue.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaia wonder statue.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaia wonder statue.png,128,128,2,32,16384,8a22315d35adde2bf931b2685df63f72a86b0426ca981c0f68405de827654f67,8a22315d35adde2bf931b2685df63f72a86b0426ca981c0f68405de827654f67,PASS,
textures\gaiacreepflowersa.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaiacreepflowersa.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaiacreepflowersa.png,128,128,2,32,16384,8ce3029b81f9087b718fb0a6e2fb15f372f42c5136e1c0cf697b59017edba6a5,8ce3029b81f9087b718fb0a6e2fb15f372f42c5136e1c0cf697b59017edba6a5,PASS,
textures\gaiacreepflowersaop.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaiacreepflowersaop.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaiacreepflowersaop.png,32,32,2,32,1024,a351e627a26cdf533bfc353bda4c25c1b27e468ef06974c3be967cd65d14dd49,a351e627a26cdf533bfc353bda4c25c1b27e468ef06974c3be967cd65d14dd49,PASS,
textures\gaiaflowers map.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gaiaflowers map.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gaiaflowers map.png,64,64,2,32,4096,6e00d3b5ca5cde107ef4e02ca63b2b2703f7de296241361c3226c45202b9d39d,6e00d3b5ca5cde107ef4e02ca63b2b2703f7de296241361c3226c45202b9d39d,PASS,
textures\general body.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\general body.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\general body.png,64,64,2,32,4096,63f47ed9b9e8f68fd8494941a580e37d74d20e96cfd3d5d14807da610b68c204,63f47ed9b9e8f68fd8494941a580e37d74d20e96cfd3d5d14807da610b68c204,PASS,
textures\general head.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\general head.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\general head.png,32,32,2,32,1024,872b47333dd6c626830e53c8a437c687cfa3387ee0038c9fd41af8d138ecf890,872b47333dd6c626830e53c8a437c687cfa3387ee0038c9fd41af8d138ecf890,PASS,
textures\general shield.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\general shield.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\general shield.png,128,64,2,32,8192,414bc534efb0188ea13317478a01df1623a49e8c515038e6f6111dd85fcfee09,414bc534efb0188ea13317478a01df1623a49e8c515038e6f6111dd85fcfee09,PASS,
textures\general sword.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\general sword.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\general sword.png,32,16,2,32,512,8188e7f5bb1a019a9ab30c447ca32ee33e4bdf2700c04aa0f7359f0477147554,8188e7f5bb1a019a9ab30c447ca32ee33e4bdf2700c04aa0f7359f0477147554,PASS,
textures\generate_favor.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\generate_favor.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\generate_favor.png,32,32,2,32,1024,ad5d728bc181aa6748057ce5e35ced3f6844585194d0d7c0ba117c5147aa2f30,ad5d728bc181aa6748057ce5e35ced3f6844585194d0d7c0ba117c5147aa2f30,PASS,
textures\generate_food.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\generate_food.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\generate_food.png,32,32,2,32,1024,a78bf86b56cb048c6241f678eec70ffa6ec269f368408e5d67ca9fe5891b7d87,a78bf86b56cb048c6241f678eec70ffa6ec269f368408e5d67ca9fe5891b7d87,PASS,
textures\generate_gold.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\generate_gold.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\generate_gold.png,32,32,2,32,1024,a07245fd73ac3c2acdd5c716b5ae19ac514495feedfce394445c727e04b4d410,a07245fd73ac3c2acdd5c716b5ae19ac514495feedfce394445c727e04b4d410,PASS,
textures\generate_wood.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\generate_wood.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\generate_wood.png,32,32,2,32,1024,0653394fbaaea4e1e39b4de2db369e2cd00e6a4552ec5a3d4b9073bc7ddf63fc,0653394fbaaea4e1e39b4de2db369e2cd00e6a4552ec5a3d4b9073bc7ddf63fc,PASS,
textures\gine g kamos map.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gine g kamos map.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gine g kamos map.png,256,256,2,32,65536,e767d0476d0b13ef7602a779327400bb22c6b52c9305f12340a9a79ec7641a1b,e767d0476d0b13ef7602a779327400bb22c6b52c9305f12340a9a79ec7641a1b,PASS,
textures\gine g kamos map2.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\gine g kamos map2.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\gine g kamos map2.png,256,256,2,32,65536,16e976681ee24917f5d76ee1ae2b8e59452366b2ab7dd60a0ce73e3704ce6ee1,16e976681ee24917f5d76ee1ae2b8e59452366b2ab7dd60a0ce73e3704ce6ee1,PASS,
textures\god major hades icon 128.tga,D:\AI_upscaling\AoMEE\input\production_source\textures\god major hades icon 128.tga,D:\AI_upscaling\AoMEE\input\production_source_png\textures\god major hades icon 128.png,128,128,2,32,16384,604f083a8f5fce33d0c6ccb36a20ae57c1a7a55c8669259cc746c20bab83b3ec,604f083a8f5fce33d0c6ccb36a20ae57c1a7a55c8669259cc746c20bab83b3ec,PASS,
