"FileName","Extension","Texture","ColorTransform","MultitextureMode"
"building e wallstone stage1_2.mtrl",".mtrl","","",""
"building e wallstone stage2_0.mtrl",".mtrl","","",""
"building e wallstone stage2_1.mtrl",".mtrl","","",""
"building e wallstone stage2_2.mtrl",".mtrl","","",""
"building e wallstone stage3_0.mtrl",".mtrl","","",""
"building e wallstone stage3_1.mtrl",".mtrl","","",""
"building e wallstone stage3_2.mtrl",".mtrl","","",""
"building e wallstone stage3_death_0.mtrl",".mtrl","","",""
"building e wallstone stage3_death_1.mtrl",".mtrl","","",""
"building e wallstone stage3_death_2.mtrl",".mtrl","","",""
"building e wallstonemedium stage1_0.mtrl",".mtrl","","",""
"building e wallstonemedium stage1_1.mtrl",".mtrl","","",""
"building e wallstonemedium stage1_2.mtrl",".mtrl","","",""
"building e wallstonemedium stage2_0.mtrl",".mtrl","","",""
"building e wallstonemedium stage2_1.mtrl",".mtrl","","",""
"building e wallstonemedium stage2_2.mtrl",".mtrl","","",""
"building e wallstonemedium stage3_0.mtrl",".mtrl","","",""
"building e wallstonemedium stage3_1.mtrl",".mtrl","","",""
"building e wallstonemedium stage3_2.mtrl",".mtrl","","",""
"building e wallstonemedium stage3_death_0.mtrl",".mtrl","","",""
"building e wallstonemedium stage3_death_1.mtrl",".mtrl","","",""
"building e wallstonemedium stage3_death_2.mtrl",".mtrl","","",""
"building e wallstoneshort stage1_0.mtrl",".mtrl","","",""
"building e wallstoneshort stage1_1.mtrl",".mtrl","","",""
"building e wallstoneshort stage1_2.mtrl",".mtrl","","",""
"building e wallstoneshort stage2_0.mtrl",".mtrl","","",""
"building e wallstoneshort stage2_1.mtrl",".mtrl","","",""
"building e wallstoneshort stage2_2.mtrl",".mtrl","","",""
"building e wallstoneshort stage3_0.mtrl",".mtrl","","",""
"building e wallstoneshort stage3_1.mtrl",".mtrl","","",""
"building e wallstoneshort stage3_2.mtrl",".mtrl","","",""
"building e wallstoneshort stage3_death_0.mtrl",".mtrl","","",""
"building e wallstoneshort stage3_death_1.mtrl",".mtrl","","",""
"building e wallstoneshort stage3_death_2.mtrl",".mtrl","","",""
"building e watch age1_0.mtrl",".mtrl","","",""
"building e watch age1_1.mtrl",".mtrl","","",""
"building e watch age1_2.mtrl",".mtrl","","",""
"building e watch age1_3.mtrl",".mtrl","","",""
"building e watch age1_death_0.mtrl",".mtrl","","",""
"building e watch age1_death_1.mtrl",".mtrl","","",""
"building e watch age1_death_2.mtrl",".mtrl","","",""
"building e watch age1_death_3.mtrl",".mtrl","","",""
"building e watch age2_0.mtrl",".mtrl","","",""
"building e watch age2_1.mtrl",".mtrl","","",""
"building e watch age2_2.mtrl",".mtrl","","",""
"building e watch age2_death_0.mtrl",".mtrl","","",""
"building e watch age2_death_1.mtrl",".mtrl","","",""
"building e watch age2_death_2.mtrl",".mtrl","","",""
"building e watch age3_0.mtrl",".mtrl","","",""
"building e watch age3_1.mtrl",".mtrl","","",""
"building e watch age3_2.mtrl",".mtrl","","",""
"building e watch age3_death_0.mtrl",".mtrl","","",""
"building e watch age3_death_1.mtrl",".mtrl","","",""
"building e watch age3_death_2.mtrl",".mtrl","","",""
"building e watch age4_0.mtrl",".mtrl","","",""
"building e watch age4_1.mtrl",".mtrl","","",""
"building e watch age4_2.mtrl",".mtrl","","",""
"building e watch age4_3.mtrl",".mtrl","","",""
"building e watch age4_death_0.mtrl",".mtrl","","",""
"building e watch age4_death_1.mtrl",".mtrl","","",""
"building e watch age4_death_2.mtrl",".mtrl","","",""
"building e watch age4_death_3.mtrl",".mtrl","","",""
"building e wonder con1_0.mtrl",".mtrl","","",""
"building e wonder con1_1.mtrl",".mtrl","","",""
"building e wonder con1_2.mtrl",".mtrl","","",""
"building egypt titan gate_dead_0.mtrl",".mtrl","","",""
"building egypt titan gate_dead_1.mtrl",".mtrl","","",""
"building egypt titan gate_death_0.mtrl",".mtrl","","",""
"building egypt titan gate_death_1.mtrl",".mtrl","","",""
"building flag archery_0.mtrl",".mtrl","","",""
"building flag barracks_0.mtrl",".mtrl","","",""
"building flag stable_0.mtrl",".mtrl","","",""
"building g archery range age3_0.mtrl",".mtrl","","",""
"building g archery range age3_1.mtrl",".mtrl","","",""
"building g archery range age3_2.mtrl",".mtrl","","",""
"building g archery range age3_3.mtrl",".mtrl","","",""
"building g archery range age3_death_0.mtrl",".mtrl","","",""
"building g archery range age3_death_1.mtrl",".mtrl","","",""
"building g archery rangeage1_0.mtrl",".mtrl","","",""
"building g archery rangeage1_1.mtrl",".mtrl","","",""
"building g archery rangeage1_2.mtrl",".mtrl","","",""
"building g archery rangeage1_3.mtrl",".mtrl","","",""
"building g archery rangeage1_death_0.mtrl",".mtrl","","",""
"building g archery rangeage1_death_1.mtrl",".mtrl","","",""
"building g archery rangeage2_0.mtrl",".mtrl","","",""
"building g archery rangeage2_1.mtrl",".mtrl","","",""
"building g archery rangeage2_2.mtrl",".mtrl","","",""
"building g archery rangeage2_3.mtrl",".mtrl","","",""
"building g archery rangeage2_death_0.mtrl",".mtrl","","",""
"building g archery rangeage2_death_1.mtrl",".mtrl","","",""
"building g archery rangeage2_death_2.mtrl",".mtrl","","",""
"building g arfence_0.mtrl",".mtrl","","",""
"building g armory destructed_0.mtrl",".mtrl","","",""
"building g armoryage1_0.mtrl",".mtrl","","",""
"building g armoryage1_1.mtrl",".mtrl","","",""
"building g armoryage1_2.mtrl",".mtrl","","",""
"building g armoryage1_3.mtrl",".mtrl","","",""
"building g armoryage1_death_0.mtrl",".mtrl","","",""
"building g armoryage1_death_1.mtrl",".mtrl","","",""
"building g armoryage1_death_2.mtrl",".mtrl","","",""
"building g armoryage2_0.mtrl",".mtrl","","",""
"building g armoryage2_1.mtrl",".mtrl","","",""
"building g armoryage2_2.mtrl",".mtrl","","",""
"building g armoryage2_3.mtrl",".mtrl","","",""
"building g armoryage2_death_0.mtrl",".mtrl","","",""
"building g armoryage2_death_1.mtrl",".mtrl","","",""
"building g armoryage3_0.mtrl",".mtrl","","",""
"building g armoryage3_1.mtrl",".mtrl","","",""
"building g armoryage3_2.mtrl",".mtrl","","",""
"building g armoryage3_3.mtrl",".mtrl","","",""
"building g armoryage3_death_0.mtrl",".mtrl","","",""
"building g armoryage3_death_1.mtrl",".mtrl","","",""
"building g barracks age3_0.mtrl",".mtrl","","",""
"building g barracks age3_1.mtrl",".mtrl","","",""
"building g barracks age3_2.mtrl",".mtrl","","",""
"building g barracks age3_3.mtrl",".mtrl","","",""
"building g barracks age3_death_0.mtrl",".mtrl","","",""
"building g barracks age3_death_1.mtrl",".mtrl","","",""
"building g barracks destructed_0.mtrl",".mtrl","","",""
"building g barracksage1_0.mtrl",".mtrl","","",""
"building g barracksage1_1.mtrl",".mtrl","","",""
"building g barracksage1_2.mtrl",".mtrl","","",""
"building g barracksage1_3.mtrl",".mtrl","","",""
"building g barracksage1_death_0.mtrl",".mtrl","","",""
"building g barracksage1_death_1.mtrl",".mtrl","","",""
"building g barracksage1_death_2.mtrl",".mtrl","","",""
"building g barracksage2_0.mtrl",".mtrl","","",""
"building g barracksage2_1.mtrl",".mtrl","","",""
"building g barracksage2_2.mtrl",".mtrl","","",""
"building g barracksage2_3.mtrl",".mtrl","","",""
"building g barracksage2_death_0.mtrl",".mtrl","","",""
"building g barracksage2_death_1.mtrl",".mtrl","","",""
"building g barracksage2_death_2.mtrl",".mtrl","","",""
"building g construction fortress2_0.mtrl",".mtrl","","",""
"building g construction fortress2_1.mtrl",".mtrl","","",""
"building g construction fortress2_2.mtrl",".mtrl","","",""
"building g constructionarchery range_0.mtrl",".mtrl","","",""
"building g constructionarchery range_1.mtrl",".mtrl","","",""
"building g constructionarchery range_2.mtrl",".mtrl","","",""
"building g constructionarmory_0.mtrl",".mtrl","","",""
"building g constructionarmory_1.mtrl",".mtrl","","",""
"building g constructionarmory_2.mtrl",".mtrl","","",""
"building g constructionbarracks_0.mtrl",".mtrl","","",""
"building g constructionbarracks_1.mtrl",".mtrl","","",""
"building g constructionbarracks_2.mtrl",".mtrl","","",""
"building g constructiondock_0.mtrl",".mtrl","","",""
"building g constructiondock_1.mtrl",".mtrl","","",""
"building g constructionhouse_0.mtrl",".mtrl","","",""
"building g constructionhouse_1.mtrl",".mtrl","","",""
"building g constructionhouse_2.mtrl",".mtrl","","",""
"building g constructionmarket_0.mtrl",".mtrl","","",""
"building g constructionmarket_1.mtrl",".mtrl","","",""
"building g constructionmarket_2.mtrl",".mtrl","","",""
"building g constructionmine_0.mtrl",".mtrl","","",""
"building g constructionmine_1.mtrl",".mtrl","","",""
"building g constructionmine_2.mtrl",".mtrl","","",""
"building g constructionstable_0.mtrl",".mtrl","","",""
"building g constructionstable_1.mtrl",".mtrl","","",""
"building g constructionstable_2.mtrl",".mtrl","","",""
"building g constructionstorehouse_0.mtrl",".mtrl","","",""
"building g constructionstorehouse_1.mtrl",".mtrl","","",""
"building g constructionstorehouse_2.mtrl",".mtrl","","",""
"building g constructiontemple_0.mtrl",".mtrl","","",""
"building g constructiontemple_1.mtrl",".mtrl","","",""
"building g constructiontemple_2.mtrl",".mtrl","","",""
"building g dockage1_0.mtrl",".mtrl","","",""
"building g dockage1_1.mtrl",".mtrl","","",""
"building g dockage1_2.mtrl",".mtrl","","",""
"building g dockage1_3.mtrl",".mtrl","","",""
"building g dockage1_4.mtrl",".mtrl","","",""
"building g dockage1_death_0.mtrl",".mtrl","","",""
"building g dockage1_death_1.mtrl",".mtrl","","",""
"building g dockage1_death_2.mtrl",".mtrl","","",""
"building g dockage1_death_3.mtrl",".mtrl","","",""
"building g dockage1_death_4.mtrl",".mtrl","","",""
"building g dockage2_0.mtrl",".mtrl","","",""
"building g dockage2_1.mtrl",".mtrl","","",""
"building g dockage2_2.mtrl",".mtrl","","",""
"building g dockage2_3.mtrl",".mtrl","","",""
"building g dockage2_4.mtrl",".mtrl","","",""
"building g dockage2_5.mtrl",".mtrl","","",""
"building g dockage2_death_0.mtrl",".mtrl","","",""
"building g dockage2_death_1.mtrl",".mtrl","","",""
"building g dockage2_death_2.mtrl",".mtrl","","",""
"building g dockage2_death_3.mtrl",".mtrl","","",""
"building g dockage2_death_4.mtrl",".mtrl","","",""
"building g dockage2_death_5.mtrl",".mtrl","","",""
"building g dockage3_0.mtrl",".mtrl","","",""
"building g dockage3_1.mtrl",".mtrl","","",""
"building g dockage3_2.mtrl",".mtrl","","",""
"building g dockage3_3.mtrl",".mtrl","","",""
"building g dockage3_4.mtrl",".mtrl","","",""
"building g dockage3_5.mtrl",".mtrl","","",""
"building g dockage3_death_0.mtrl",".mtrl","","",""
"building g dockage3_death_1.mtrl",".mtrl","","",""
"building g dockage3_death_2.mtrl",".mtrl","","",""
"building g dockage3_death_3.mtrl",".mtrl","","",""
"building g dockage3_death_4.mtrl",".mtrl","","",""
"building g dockage3_death_5.mtrl",".mtrl","","",""
"building g fort dam stage1_0.mtrl",".mtrl","","",""
"building g fort dam stage2_0.mtrl",".mtrl","","",""
"building g fort dam stage3_0.mtrl",".mtrl","","",""
"building g fortifiedgate_closed_0.mtrl",".mtrl","","",""
"building g fortifiedgate_closed_1.mtrl",".mtrl","","",""
"building g fortifiedgate_closing_0.mtrl",".mtrl","","",""
"building g fortifiedgate_closing_1.mtrl",".mtrl","","",""
"building g fortifiedgate_opening_0.mtrl",".mtrl","","",""
"building g fortifiedgate_opening_1.mtrl",".mtrl","","",""
"building g fortifiedgate_open_0.mtrl",".mtrl","","",""
"building g fortifiedgate_open_1.mtrl",".mtrl","","",""
"building g fortifiedwall connector_0.mtrl",".mtrl","","",""
"building g fortifiedwall connector_death_0.mtrl",".mtrl","","",""
"building g fortifiedwall long_0.mtrl",".mtrl","","",""
"building g fortifiedwall medium_0.mtrl",".mtrl","","",""
"building g fortifiedwall short_0.mtrl",".mtrl","","",""
"building g fortress age3_0.mtrl",".mtrl","","",""
"building g fortress age3_1.mtrl",".mtrl","","",""
"building g fortress age3_2.mtrl",".mtrl","","",""
"building g fortress age3_3.mtrl",".mtrl","","",""
"building g fortress age3_death_0.mtrl",".mtrl","","",""
"building g fortress age3_death_1.mtrl",".mtrl","","",""
"building g fortress age3_death_2.mtrl",".mtrl","","",""
"building g fortress age4_0.mtrl",".mtrl","","",""
"building g fortress age4_1.mtrl",".mtrl","","",""
"building g fortress age4_2.mtrl",".mtrl","","",""
"building g fortress age4_3.mtrl",".mtrl","","",""
"building g fortress age4_death_0.mtrl",".mtrl","","",""
"building g fortress age4_death_1.mtrl",".mtrl","","",""
"building g fortress age4_death_2.mtrl",".mtrl","","",""
"building g fortress cindestructed_0.mtrl",".mtrl","","",""
"building g fortress cindestructed_1.mtrl",".mtrl","","",""
"building g fortress destructed_0.mtrl",".mtrl","","",""
"building g fortress destructed_1.mtrl",".mtrl","","",""
"building g fortressconstruction_0.mtrl",".mtrl","","",""
"building g fortressconstruction_1.mtrl",".mtrl","","",""
"building g fortressconstruction_2.mtrl",".mtrl","","",""
"building g fwall long stage1_0.mtrl",".mtrl","","",""
"building g fwall long stage1_1.mtrl",".mtrl","","",""
"building g fwall long stage2_0.mtrl",".mtrl","","",""
"building g fwall long stage2_1.mtrl",".mtrl","","",""
"building g fwall long stage3_0.mtrl",".mtrl","","",""
"building g fwall long stage3_1.mtrl",".mtrl","","",""
"building g fwall long stage3_death_0.mtrl",".mtrl","","",""
"building g fwall long stage3_death_1.mtrl",".mtrl","","",""
"building g fwall medium stage1_0.mtrl",".mtrl","","",""
"building g fwall medium stage1_1.mtrl",".mtrl","","",""
"building g fwall medium stage2_0.mtrl",".mtrl","","",""
"building g fwall medium stage2_1.mtrl",".mtrl","","",""
"building g fwall medium stage3_0.mtrl",".mtrl","","",""
"building g fwall medium stage3_1.mtrl",".mtrl","","",""
"building g fwall medium stage3_death_0.mtrl",".mtrl","","",""
"building g fwall medium stage3_death_1.mtrl",".mtrl","","",""
"building g fwall short stage1_0.mtrl",".mtrl","","",""
"building g fwall short stage1_1.mtrl",".mtrl","","",""
"building g fwall short stage2_0.mtrl",".mtrl","","",""
"building g fwall short stage2_1.mtrl",".mtrl","","",""
"building g fwall short stage3_0.mtrl",".mtrl","","",""
"building g fwall short stage3_1.mtrl",".mtrl","","",""
"building g fwall short stage3_death_0.mtrl",".mtrl","","",""
"building g fwall short stage3_death_1.mtrl",".mtrl","","",""
"building g gate_closeddam1_0.mtrl",".mtrl","","",""
"building g gate_closeddam2_0.mtrl",".mtrl","","",""
"building g gate_closeddam3_0.mtrl",".mtrl","","",""
"building g gate_closed_0.mtrl",".mtrl","","",""
"building g gate_closingdam1_0.mtrl",".mtrl","","",""
"building g gate_closingdam2_0.mtrl",".mtrl","","",""
"building g gate_closingdam3_0.mtrl",".mtrl","","",""
"building g gate_closing_0.mtrl",".mtrl","","",""
"building g gate_opendam1_0.mtrl",".mtrl","","",""
"building g gate_opendam2_0.mtrl",".mtrl","","",""
"building g gate_opendam3_0.mtrl",".mtrl","","",""
"building g gate_openingdam1_0.mtrl",".mtrl","","",""
"building g gate_openingdam2_0.mtrl",".mtrl","","",""
"building g gate_openingdam3_0.mtrl",".mtrl","","",""
"building g gate_opening_0.mtrl",".mtrl","","",""
"building g gate_open_0.mtrl",".mtrl","","",""
"building g granary destructed_0.mtrl",".mtrl","","",""
"building g guardtower age3_0.mtrl",".mtrl","","",""
"building g guardtower age3_1.mtrl",".mtrl","","",""
"building g guardtower age3_death_0.mtrl",".mtrl","","",""
"building g guardtower age3_death_1.mtrl",".mtrl","","",""
"building g guardtower_0.mtrl",".mtrl","","",""
"building g guardtower_1.mtrl",".mtrl","","",""
"building g guardtower_death_0.mtrl",".mtrl","","",""
"building g guardtower_death_1.mtrl",".mtrl","","",""
"building g hades temple_0.mtrl",".mtrl","","",""
"building g hades temple_1.mtrl",".mtrl","","",""
"building g hades temple_death_0.mtrl",".mtrl","","",""
"building g hades temple_death_1.mtrl",".mtrl","","",""
"building g hades wonder_0.mtrl",".mtrl","","",""
"building g hades wonder_1.mtrl",".mtrl","","",""
"building g hades wonder_2.mtrl",".mtrl","","",""
"building g hades wonder_death_0.mtrl",".mtrl","","",""
"building g hades wonder_death_1.mtrl",".mtrl","","",""
"building g hades wonder_death_2.mtrl",".mtrl","","",""
"building g hadeswonder con2_0.mtrl",".mtrl","","",""
"building g hadeswonder con2_1.mtrl",".mtrl","","",""
"building g hadeswonder con2_2.mtrl",".mtrl","","",""
"building g hadeswonder con2_3.mtrl",".mtrl","","",""
"building g hadeswonder con2_4.mtrl",".mtrl","","",""
"building g hadeswonder con3_0.mtrl",".mtrl","","",""
"building g hadeswonder con3_1.mtrl",".mtrl","","",""
"building g hadeswonder con3_2.mtrl",".mtrl","","",""
"building g hadeswonder con3_3.mtrl",".mtrl","","",""
"building g hadeswonder con3_4.mtrl",".mtrl","","",""
"building g hadeswonder con3_5.mtrl",".mtrl","","",""
"building g house destructed_0.mtrl",".mtrl","","",""
"building g housea age0_0.mtrl",".mtrl","","",""
"building g housea age0_1.mtrl",".mtrl","","",""
"building g housea age0_2.mtrl",".mtrl","","",""
"building g housea age0_death_0.mtrl",".mtrl","","",""
"building g housea age1_0.mtrl",".mtrl","","",""
"building g housea age1_1.mtrl",".mtrl","","",""
"building g housea age1_2.mtrl",".mtrl","","",""
"building g housea age1_3.mtrl",".mtrl","","",""
"building g housea age1_death_0.mtrl",".mtrl","","",""
"building g housea age1_death_1.mtrl",".mtrl","","",""
